20230101,27
20230102,31
20230103,42
20230104,27
20230105,40
20230106,31
20230107,35
20230108,26
20230109,30
20230110,43
20230111,26
20230112,38
20230113,29
20230114,34
20230115,27
20230116,32
20230117,46
20230118,25
20230119,37
20230120,28
20230121,33
20230122,25
20230123,29
20230124,44
20230125,25
20230126,36
20230127,28
20230128,31
20230129,25
20230130,28
20230131,43
20230201,24
20230202,35
20230203,28
20230204,30
20230205,25
20230206,28
20230207,42
20230208,24
20230209,33
20230210,29
20230211,24
20230212,25
20230213,25
20230214,41
20230215,24
20230216,32
20230217,27
20230218,22
20230219,24
20230220,26
20230221,39
20230222,23
20230223,26
20230224,25
20230225,25
20230226,25
20230227,24
20230228,20
20230301,18
20230302,19
20230303,19
20230304,20
20230305,20
20230306,21
20230307,21
20230308,21
20230309,22
20230310,21
20230311,21
20230312,22
20230313,21
20230314,22
20230315,21
20230316,20
20230317,20
20230318,20
20230319,20
20230320,20
20230321,20
20230322,20
20230323,20
20230324,19
20230325,19
20230326,19
20230327,18
20230328,18
20230329,18
20230330,18
20230331,18
20230401,18
20230402,18
20230403,18
20230404,20
20230405,20
20230406,22
20230407,23
20230408,23
20230409,23
20230410,23
20230411,23
20230412,24
20230413,25
20230414,25
20230415,27
20230416,26
20230417,26
20230418,26
20230419,26
20230420,24
20230421,24
20230422,25
20230423,25
20230424,24
20230425,23
20230426,23
20230427,22
20230428,22
20230429,22
20230430,21
20230501,24
20230502,28
20230503,33
20230504,38
20230505,40
20230506,42
20230507,47
20230508,47
20230509,50
20230510,52
20230511,53
20230512,56
20230513,58
20230514,59
20230515,59
20230516,61
20230517,63
20230518,64
20230519,67
20230520,69
20230521,71
20230522,74
20230523,76
20230524,77
20230525,80
20230526,81
20230527,82
20230528,83
20230529,85
20230530,86
20230531,86
20230601,87
20230602,87
20230603,88
20230604,87
20230605,86
20230606,86
20230607,86
20230608,87
20230609,87
20230610,87
20230611,87
20230612,89
20230613,91
20230614,91
20230615,92
20230616,93
20230617,91
20230618,90
20230619,90
20230620,90
20230621,91
20230622,89
20230623,88
20230624,90
20230625,94
20230626,95
20230627,96
20230628,96
20230629,96
20230630,97
20230701,98
20230702,98
20230703,98
20230704,98
20230705,98
20230706,98
20230707,99
20230708,98
20230709,98
20230710,98
20230711,96
20230712,92
20230713,88
20230714,86
20230715,84
20230716,83
20230717,81
20230718,81
20230719,81
20230726,74
20230727,65
20230728,67
20230729,69
20230730,71
20230731,73
20230801,74
20230802,73
20230803,74
20230804,74
20230805,74
20230806,74
20230807,74
20230808,74
20230809,76
20230810,77
20230811,79
20230812,75
20230813,71
20230814,68
20230815,67
20230816,68
20230817,68
20230818,70
20230819,71
20230820,72
20230821,72
20230822,73
20230823,74
20230824,75
20230825,73
20230826,74
20230827,75
20230828,77
20230829,77
20230830,78
20230831,79
20230901,80
20230902,82
20230903,83
20230904,83
20230905,83
20230906,82
20230907,82
20230908,82
20230909,80
20230910,78
20230911,75
20230912,73
20230913,70
20230914,68
20230915,65
20230916,63
20230917,61
20230918,60
20230919,58
20230920,56
20230921,54
20230922,52
20230923,52
20230924,53
20230925,52
20230926,51
20230927,49
20230928,47
20230929,45
20230930,45
20231001,44
20231002,44
20231003,42
20231004,41
20231005,40
20231006,40
20231007,39
20231008,38
20231009,38
20231010,37
20231011,35
20231012,33
20231013,32
20231014,32
20231015,32
20231016,32
20231017,30
20231018,28
20231019,27
20231020,25
20231021,24
20231022,23
20231023,22
20231024,21
20231025,21
20231026,21
20231029,16
20231030,15
20231031,14
20231101,15
20231102,15
20231103,15
20231104,16
20231105,16
20231106,16
20231107,16
20231108,17
20231109,18
20231110,18
20231111,19
20231112,19
20231113,20
20231114,20
20231115,20
20231116,21
20231117,21
20231118,20
20231119,19
20231120,18
20231121,16
20231122,15
20231123,13
20231124,12
20231125,12
20231126,13
20231127,13
20231128,15
20231129,16
20231130,17
20231201,17
20231202,17
20231203,17
20231204,18
20231205,19
20231206,21
20231207,23
20231208,24
20231209,24
20231210,24
20231211,23
20231212,24
20231213,23
20231214,22
20231215,22
20231216,21
20231217,20
20231218,19
20231219,18
20231220,18
20231221,18
20231222,17
20231223,17
20231224,18
20231225,18
20231226,18
20231227,18
20231228,19
20231229,20
20231230,20
20231231,21
