20230101,28
20230102,35
20230103,28
20230104,23
20230105,66
20230106,11
20230107,11
20230108,27
20230109,37
20230110,27
20230111,23
20230112,64
20230113,10
20230114,10
20230115,28
20230116,40
20230117,40
20230118,25
20230119,59
20230120,12
20230121,10
20230122,29
20230123,42
20230124,40
20230125,26
20230126,62
20230127,10
20230128,9
20230129,24
20230130,37
20230131,33
20230201,22
20230202,60
20230203,13
20230204,10
20230205,29
20230206,43
20230207,39
20230208,27
20230209,58
20230210,14
20230211,11
20230212,30
20230213,42
20230214,38
20230215,28
20230216,58
20230217,15
20230218,11
20230219,30
20230220,42
20230221,38
20230222,28
20230223,28
20230224,33
20230225,38
20230226,40
20230227,41
20230228,43
20230301,45
20230302,45
20230303,45
20230304,44
20230305,44
20230306,44
20230307,45
20230308,45
20230309,45
20230310,46
20230311,45
20230312,45
20230313,45
20230314,45
20230315,44
20230316,43
20230317,43
20230318,41
20230319,41
20230320,41
20230321,40
20230322,40
20230323,40
20230324,40
20230325,39
20230326,39
20230327,39
20230328,39
20230329,39
20230330,39
20230331,39
20230401,39
20230402,38
20230403,38
20230404,38
20230405,38
20230406,35
20230407,33
20230408,34
20230409,34
20230410,34
20230411,34
20230412,32
20230413,31
20230414,31
20230415,32
20230416,32
20230417,31
20230418,30
20230419,32
20230420,34
20230421,33
20230422,37
20230423,40
20230424,37
20230425,37
20230426,38
20230427,40
20230428,40
20230429,41
20230430,42
20230501,42
20230502,41
20230503,42
20230504,43
20230505,42
20230506,40
20230507,39
20230508,42
20230509,45
20230510,45
20230511,45
20230512,46
20230513,48
20230514,49
20230515,49
20230516,50
20230517,51
20230518,50
20230519,52
20230520,53
20230521,53
20230522,52
20230523,50
20230524,51
20230525,52
20230526,52
20230527,50
20230528,49
20230529,51
20230530,51
20230531,52
20230601,53
20230602,53
20230603,52
20230604,51
20230605,53
20230606,54
20230607,55
20230608,55
20230609,57
20230610,57
20230611,56
20230612,57
20230613,56
20230614,56
20230615,60
20230616,61
20230617,63
20230618,63
20230619,63
20230620,61
20230621,61
20230622,61
20230623,61
20230624,61
20230625,62
20230626,61
20230627,63
20230628,62
20230629,62
20230630,62
20230701,63
20230702,64
20230703,64
20230704,65
20230705,65
20230706,64
20230707,65
20230708,66
20230709,67
20230710,67
20230711,67
20230712,67
20230713,67
20230714,66
20230715,66
20230716,66
20230717,65
20230718,64
20230719,63
20230726,53
20230727,61
20230728,63
20230729,61
20230730,60
20230731,61
20230801,62
20230802,62
20230803,63
20230804,63
20230805,63
20230806,63
20230807,62
20230808,62
20230809,63
20230810,62
20230811,62
20230812,63
20230813,63
20230814,63
20230815,63
20230816,63
20230817,62
20230818,62
20230819,62
20230820,63
20230821,63
20230822,62
20230823,63
20230824,62
20230825,63
20230826,61
20230827,60
20230828,61
20230829,62
20230830,61
20230831,60
20230901,60
20230902,60
20230903,59
20230904,59
20230905,59
20230906,58
20230907,58
20230908,57
20230909,58
20230910,58
20230911,57
20230912,55
20230913,56
20230914,56
20230915,55
20230916,54
20230917,54
20230918,54
20230919,52
20230920,51
20230921,50
20230922,49
20230923,48
20230924,49
20230925,49
20230926,48
20230927,47
20230928,47
20230929,47
20230930,48
20231001,48
20231002,47
20231003,48
20231004,49
20231005,50
20231006,49
20231007,49
20231008,48
20231009,47
20231010,44
20231011,42
20231012,41
20231013,40
20231014,38
20231015,38
20231016,38
20231017,37
20231018,37
20231019,36
20231020,36
20231021,34
20231022,34
20231023,35
20231024,36
20231025,36
20231026,36
20231029,38
20231030,39
20231031,40
20231101,41
20231102,42
20231103,43
20231104,43
20231105,43
20231106,44
20231107,45
20231108,45
20231109,44
20231110,44
20231111,43
20231112,42
20231113,40
20231114,40
20231115,39
20231116,38
20231117,38
20231118,37
20231119,36
20231120,36
20231121,35
20231122,36
20231123,37
20231124,39
20231125,40
20231126,43
20231127,44
20231128,45
20231129,45
20231130,45
20231201,45
20231202,45
20231203,44
20231204,44
20231205,43
20231206,43
20231207,41
20231208,39
20231209,38
20231210,36
20231211,35
20231212,34
20231213,33
20231214,32
20231215,31
20231216,29
20231217,31
20231218,33
20231219,35
20231220,37
20231221,39
20231222,41
20231223,43
20231224,40
20231225,38
20231226,36
20231227,35
20231228,34
20231229,33
20231230,35
20231231,32
