20230101,42
20230102,42
20230103,43
20230104,44
20230105,21
20230106,44
20230107,45
20230108,43
20230109,42
20230110,42
20230111,43
20230112,21
20230113,43
20230114,44
20230115,42
20230116,42
20230117,44
20230118,44
20230119,22
20230120,44
20230121,44
20230122,42
20230123,42
20230124,43
20230125,43
20230126,22
20230127,42
20230128,42
20230129,41
20230130,40
20230131,37
20230201,42
20230202,21
20230203,43
20230204,40
20230205,38
20230206,39
20230207,40
20230208,40
20230209,20
20230210,40
20230211,42
20230212,40
20230213,42
20230214,43
20230215,42
20230216,22
20230217,42
20230218,42
20230219,38
20230220,40
20230221,41
20230222,41
20230223,42
20230224,42
20230225,42
20230226,42
20230227,42
20230228,44
20230301,43
20230302,43
20230303,43
20230304,42
20230305,42
20230306,42
20230307,42
20230308,41
20230309,41
20230310,40
20230311,40
20230312,40
20230313,40
20230314,39
20230315,38
20230316,37
20230317,38
20230318,39
20230319,37
20230320,37
20230321,36
20230322,37
20230323,37
20230324,37
20230325,37
20230326,35
20230327,36
20230328,36
20230329,37
20230330,38
20230331,36
20230401,36
20230402,34
20230403,32
20230404,32
20230405,32
20230406,33
20230407,32
20230408,31
20230409,31
20230410,30
20230411,30
20230412,30
20230413,30
20230414,29
20230415,29
20230416,31
20230417,32
20230418,32
20230419,30
20230420,30
20230421,29
20230422,29
20230423,30
20230424,31
20230425,32
20230426,32
20230427,34
20230428,37
20230429,37
20230430,36
20230501,37
20230502,37
20230503,37
20230504,37
20230505,38
20230506,38
20230507,38
20230508,38
20230509,37
20230510,37
20230511,37
20230512,37
20230513,37
20230514,37
20230515,37
20230516,40
20230517,40
20230518,40
20230519,39
20230520,38
20230521,40
20230522,40
20230523,40
20230524,41
20230525,41
20230526,41
20230527,40
20230528,43
20230529,43
20230530,42
20230531,42
20230601,42
20230602,43
20230603,44
20230604,45
20230605,44
20230606,44
20230607,45
20230608,44
20230609,44
20230610,45
20230611,44
20230612,41
20230613,40
20230614,40
20230615,40
20230616,40
20230617,40
20230618,39
20230619,39
20230620,39
20230621,38
20230622,37
20230623,36
20230624,35
20230625,36
20230626,36
20230627,36
20230628,39
20230629,40
20230630,41
20230701,42
20230702,44
20230703,45
20230704,47
20230705,47
20230706,47
20230707,48
20230708,48
20230709,49
20230710,50
20230711,50
20230712,49
20230713,49
20230714,49
20230715,49
20230716,50
20230717,51
20230718,51
20230719,50
20230726,40
20230727,42
20230728,44
20230729,41
20230730,40
20230731,40
20230801,39
20230802,39
20230803,40
20230804,38
20230805,38
20230806,39
20230807,38
20230808,39
20230809,38
20230810,38
20230811,39
20230812,40
20230813,41
20230814,43
20230815,44
20230816,44
20230817,45
20230818,45
20230819,45
20230820,45
20230821,46
20230822,46
20230823,46
20230824,46
20230825,46
20230826,46
20230827,46
20230828,46
20230829,45
20230830,45
20230831,45
20230901,45
20230902,45
20230903,44
20230904,44
20230905,44
20230906,44
20230907,44
20230908,43
20230909,44
20230910,43
20230911,44
20230912,43
20230913,44
20230914,44
20230915,44
20230916,44
20230917,44
20230918,43
20230919,44
20230920,44
20230921,44
20230922,44
20230923,43
20230924,44
20230925,44
20230926,44
20230927,44
20230928,43
20230929,44
20230930,44
20231001,45
20231002,45
20231003,44
20231004,43
20231005,41
20231006,39
20231007,40
20231008,40
20231009,40
20231010,40
20231011,40
20231012,41
20231013,41
20231014,42
20231015,41
20231016,41
20231017,42
20231018,43
20231019,45
20231020,47
20231021,47
20231022,47
20231023,48
20231024,45
20231025,41
20231026,38
20231029,30
20231030,29
20231031,28
20231101,28
20231102,29
20231103,31
20231104,33
20231105,33
20231106,33
20231107,34
20231108,35
20231109,37
20231110,36
20231111,35
20231112,37
20231113,38
20231114,37
20231115,35
20231116,34
20231117,35
20231118,36
20231119,37
20231120,38
20231121,41
20231122,43
20231123,45
20231124,46
20231125,47
20231126,47
20231127,47
20231128,48
20231129,48
20231130,49
20231201,48
20231202,48
20231203,47
20231204,47
20231205,46
20231206,46
20231207,46
20231208,45
20231209,43
20231210,41
20231211,39
20231212,37
20231213,38
20231214,40
20231215,43
20231216,46
20231217,49
20231218,52
20231219,54
20231220,55
20231221,55
20231222,56
20231223,56
20231224,56
20231225,57
20231226,58
20231227,59
20231228,59
20231229,59
20231230,59
20231231,57
