20230101,4
20230102,25
20230103,25
20230104,17
20230105,12
20230106,25
20230107,19
20230108,3
20230109,25
20230110,24
20230111,16
20230112,10
20230113,24
20230114,18
20230115,4
20230116,24
20230117,25
20230118,16
20230119,9
20230120,25
20230121,19
20230122,4
20230123,25
20230124,12
20230125,16
20230126,8
20230127,24
20230128,19
20230129,6
20230130,25
20230131,12
20230201,17
20230202,9
20230203,26
20230204,20
20230205,8
20230206,26
20230207,12
20230208,18
20230209,11
20230210,26
20230211,20
20230212,4
20230213,25
20230214,12
20230215,18
20230216,10
20230217,25
20230218,20
20230219,4
20230220,25
20230221,11
20230222,10
20230223,15
20230224,13
20230225,13
20230226,15
20230227,13
20230228,14
20230301,14
20230302,14
20230303,14
20230304,14
20230305,15
20230306,14
20230307,13
20230308,14
20230309,14
20230310,15
20230311,15
20230312,14
20230313,15
20230314,15
20230315,15
20230316,16
20230317,16
20230318,16
20230319,16
20230320,16
20230321,16
20230322,16
20230323,16
20230324,15
20230325,16
20230326,16
20230327,16
20230328,16
20230329,16
20230330,16
20230331,17
20230401,18
20230402,19
20230403,20
20230404,21
20230405,23
20230406,23
20230407,24
20230408,25
20230409,25
20230410,27
20230411,28
20230412,28
20230413,29
20230414,29
20230415,29
20230416,29
20230417,29
20230418,28
20230419,28
20230420,28
20230421,29
20230422,29
20230423,31
20230424,32
20230425,32
20230426,34
20230427,36
20230428,35
20230429,35
20230430,36
20230501,38
20230502,39
20230503,40
20230504,41
20230505,40
20230506,39
20230507,40
20230508,40
20230509,41
20230510,39
20230511,39
20230512,39
20230513,40
20230514,40
20230515,40
20230516,39
20230517,38
20230518,38
20230519,38
20230520,38
20230521,38
20230522,34
20230523,35
20230524,35
20230525,34
20230526,34
20230527,34
20230528,34
20230529,37
20230530,37
20230531,37
20230601,37
20230602,42
20230603,42
20230604,42
20230605,44
20230606,43
20230607,45
20230608,47
20230609,50
20230610,50
20230611,50
20230612,53
20230613,55
20230614,57
20230615,59
20230616,58
20230617,58
20230618,63
20230619,65
20230620,68
20230621,70
20230622,73
20230623,76
20230624,84
20230625,84
20230626,83
20230627,85
20230628,85
20230629,85
20230630,87
20230701,88
20230702,89
20230703,91
20230704,91
20230705,91
20230706,92
20230707,92
20230708,94
20230709,95
20230710,97
20230711,98
20230712,99
20230713,100
20230714,100
20230715,100
20230716,100
20230717,100
20230718,100
20230719,100
20230726,100
20230727,100
20230728,100
20230729,100
20230730,100
20230731,100
20230801,100
20230802,100
20230803,100
20230804,100
20230805,100
20230806,100
20230807,100
20230808,100
20230809,100
20230810,100
20230811,100
20230812,100
20230813,100
20230814,100
20230815,100
20230816,100
20230817,100
20230818,100
20230819,100
20230820,100
20230821,100
20230822,100
20230823,100
20230824,99
20230825,99
20230826,99
20230827,98
20230828,98
20230829,97
20230830,96
20230831,95
20230901,96
20230902,97
20230903,97
20230904,99
20230905,99
20230906,99
20230907,99
20230908,98
20230909,96
20230910,93
20230911,91
20230912,88
20230913,85
20230914,82
20230915,78
20230916,74
20230917,70
20230918,67
20230919,64
20230920,59
20230921,56
20230922,53
20230923,51
20230924,48
20230925,45
20230926,43
20230927,40
20230928,38
20230929,36
20230930,35
20231001,32
20231002,30
20231003,27
20231004,26
20231005,24
20231006,23
20231007,22
20231008,21
20231009,21
20231010,19
20231011,18
20231012,18
20231013,17
20231014,17
20231015,16
20231016,16
20231017,15
20231018,16
20231019,17
20231020,17
20231021,17
20231022,16
20231023,14
20231024,14
20231025,14
20231026,14
20231029,14
20231030,14
20231031,13
20231101,11
20231102,10
20231103,11
20231104,12
20231105,13
20231106,13
20231107,14
20231108,14
20231109,14
20231110,15
20231111,15
20231112,15
20231113,17
20231114,19
20231115,19
20231116,20
20231117,20
20231118,20
20231119,21
20231120,21
20231121,21
20231122,21
20231123,22
20231124,23
20231125,23
20231126,23
20231127,23
20231128,22
20231129,22
20231130,22
20231201,22
20231202,22
20231203,23
20231204,23
20231205,24
20231206,25
20231207,26
20231208,25
20231209,25
20231210,25
20231211,26
20231212,26
20231213,27
20231214,26
20231215,26
20231216,24
20231217,24
20231218,23
20231219,23
20231220,22
20231221,21
20231222,22
20231223,22
20231224,22
20231225,22
20231226,22
20231227,22
20231228,21
20231229,21
20231230,21
20231231,20
