20230101,5
20230102,3
20230103,6
20230104,6
20230105,6
20230106,6
20230107,2
20230108,5
20230109,3
20230110,6
20230111,6
20230112,6
20230113,6
20230114,2
20230115,4
20230116,3
20230117,6
20230118,6
20230119,6
20230120,6
20230121,2
20230122,5
20230123,3
20230124,6
20230125,6
20230126,6
20230127,6
20230128,2
20230129,3
20230130,3
20230131,6
20230201,6
20230202,6
20230203,6
20230204,2
20230205,4
20230206,3
20230207,6
20230208,6
20230209,6
20230210,6
20230211,3
20230212,4
20230213,3
20230214,6
20230215,6
20230216,6
20230217,6
20230218,3
20230219,4
20230220,3
20230221,6
20230222,6
20230223,4
20230224,4
20230225,4
20230226,5
20230227,5
20230228,5
20230301,5
20230302,5
20230303,5
20230304,5
20230305,5
20230306,5
20230307,6
20230308,6
20230309,6
20230310,6
20230311,6
20230312,6
20230313,6
20230314,6
20230315,6
20230316,6
20230317,6
20230318,6
20230319,6
20230320,6
20230321,6
20230322,6
20230323,6
20230324,6
20230325,6
20230326,6
20230327,6
20230328,6
20230329,6
20230330,6
20230331,6
20230401,6
20230402,6
20230403,6
20230404,6
20230405,6
20230406,6
20230407,6
20230408,6
20230409,6
20230410,6
20230411,6
20230412,6
20230413,6
20230414,7
20230415,7
20230416,6
20230417,6
20230418,6
20230419,6
20230420,6
20230421,6
20230422,8
20230423,8
20230424,8
20230425,8
20230426,8
20230427,9
20230428,9
20230429,9
20230430,9
20230501,10
20230502,11
20230503,12
20230504,12
20230505,12
20230506,12
20230507,12
20230508,12
20230509,13
20230510,13
20230511,13
20230512,13
20230513,13
20230514,13
20230515,14
20230516,18
20230517,20
20230518,20
20230519,21
20230520,21
20230521,23
20230522,25
20230523,25
20230524,26
20230525,26
20230526,26
20230527,26
20230528,26
20230529,27
20230530,27
20230531,28
20230601,30
20230602,33
20230603,33
20230604,33
20230605,34
20230606,34
20230607,36
20230608,40
20230609,42
20230610,41
20230611,51
20230612,54
20230613,57
20230614,57
20230615,58
20230616,60
20230617,72
20230618,71
20230619,71
20230620,72
20230621,72
20230622,76
20230623,80
20230624,80
20230625,78
20230626,78
20230627,78
20230628,79
20230629,78
20230630,77
20230701,76
20230702,76
20230703,77
20230704,78
20230705,79
20230706,78
20230707,77
20230708,77
20230709,76
20230710,74
20230711,77
20230712,80
20230713,84
20230714,83
20230715,82
20230716,80
20230717,77
20230718,74
20230719,71
20230726,43
20230727,52
20230728,51
20230729,50
20230730,46
20230731,46
20230801,46
20230802,47
20230803,45
20230804,45
20230805,43
20230806,43
20230807,42
20230808,42
20230809,41
20230810,40
20230811,39
20230812,39
20230813,38
20230814,37
20230815,36
20230816,34
20230817,33
20230818,31
20230819,29
20230820,29
20230821,28
20230822,27
20230823,25
20230824,24
20230825,23
20230826,22
20230827,22
20230828,21
20230829,20
20230830,20
20230831,19
20230901,19
20230902,19
20230903,20
20230904,20
20230905,20
20230906,20
20230907,20
20230908,20
20230909,20
20230910,20
20230911,19
20230912,19
20230913,20
20230914,19
20230915,19
20230916,20
20230917,20
20230918,19
20230919,19
20230920,18
20230921,19
20230922,20
20230923,19
20230924,18
20230925,18
20230926,18
20230927,18
20230928,18
20230929,18
20230930,17
20231001,17
20231002,17
20231003,17
20231004,17
20231005,16
20231006,16
20231007,16
20231008,15
20231009,15
20231010,16
20231011,16
20231012,16
20231013,16
20231014,16
20231015,16
20231016,15
20231017,15
20231018,15
20231019,16
20231020,15
20231021,15
20231022,15
20231023,15
20231024,14
20231025,12
20231026,11
20231029,10
20231030,11
20231031,11
20231101,11
20231102,11
20231103,12
20231104,12
20231105,12
20231106,12
20231107,12
20231108,12
20231109,12
20231110,12
20231111,12
20231112,12
20231113,12
20231114,12
20231115,11
20231116,11
20231117,10
20231118,10
20231119,10
20231120,9
20231121,8
20231122,8
20231123,6
20231124,5
20231125,4
20231126,3
20231127,2
20231128,1
20231129,1
20231130,1
20231201,1
20231202,1
20231203,1
20231204,1
20231205,2
20231206,2
20231207,3
20231208,4
20231209,4
20231210,5
20231211,6
20231212,6
20231213,7
20231214,7
20231215,7
20231216,7
20231217,7
20231218,7
20231219,7
20231220,7
20231221,7
20231222,7
20231223,7
20231224,7
20231225,7
20231226,7
20231227,7
20231228,7
20231229,7
20231230,8
20231231,8
