20230101,8
20230102,7
20230103,14
20230104,11
20230105,10
20230106,10
20230107,9
20230108,11
20230109,11
20230110,19
20230111,13
20230112,10
20230113,11
20230114,10
20230115,11
20230116,11
20230117,18
20230118,10
20230119,9
20230120,10
20230121,9
20230122,10
20230123,10
20230124,17
20230125,9
20230126,9
20230127,9
20230128,9
20230129,6
20230130,7
20230131,17
20230201,8
20230202,7
20230203,7
20230204,7
20230205,6
20230206,7
20230207,16
20230208,7
20230209,6
20230210,6
20230211,2
20230212,5
20230213,6
20230214,16
20230215,7
20230216,6
20230217,6
20230218,3
20230219,5
20230220,6
20230221,15
20230222,7
20230223,7
20230224,8
20230225,10
20230226,11
20230227,12
20230228,11
20230301,11
20230302,11
20230303,11
20230304,11
20230305,11
20230306,11
20230307,11
20230308,11
20230309,11
20230310,11
20230311,11
20230312,11
20230313,11
20230314,11
20230315,12
20230316,12
20230317,11
20230318,11
20230319,11
20230320,11
20230321,11
20230322,12
20230323,12
20230324,12
20230325,12
20230326,14
20230327,14
20230328,14
20230329,14
20230330,15
20230331,16
20230401,16
20230402,17
20230403,17
20230404,18
20230405,19
20230406,21
20230407,22
20230408,22
20230409,22
20230410,23
20230411,23
20230412,26
20230413,29
20230414,31
20230415,40
20230416,41
20230417,41
20230418,44
20230419,46
20230420,47
20230421,51
20230422,51
20230423,51
20230424,51
20230425,53
20230426,54
20230427,54
20230428,57
20230429,58
20230430,60
20230501,60
20230502,64
20230503,64
20230504,67
20230505,69
20230506,70
20230507,71
20230508,80
20230509,81
20230510,81
20230511,84
20230512,85
20230513,84
20230514,91
20230515,92
20230516,92
20230517,92
20230518,94
20230519,94
20230520,92
20230521,93
20230522,94
20230523,94
20230524,98
20230525,98
20230526,98
20230527,100
20230528,98
20230529,98
20230530,99
20230531,99
20230601,99
20230602,100
20230603,100
20230604,100
20230605,100
20230606,100
20230607,100
20230608,99
20230609,99
20230610,99
20230611,100
20230612,100
20230613,100
20230614,99
20230615,99
20230616,98
20230617,98
20230618,98
20230619,97
20230620,96
20230621,95
20230622,93
20230623,91
20230624,93
20230625,96
20230626,96
20230627,97
20230628,99
20230629,100
20230630,100
20230701,100
20230702,100
20230703,100
20230704,100
20230705,100
20230706,100
20230707,100
20230708,100
20230709,100
20230710,100
20230711,100
20230712,100
20230713,100
20230714,100
20230715,98
20230716,98
20230717,98
20230718,96
20230719,94
20230726,68
20230727,69
20230728,68
20230729,77
20230730,81
20230731,85
20230801,88
20230802,89
20230803,91
20230804,93
20230805,93
20230806,93
20230807,93
20230808,91
20230809,91
20230810,92
20230811,93
20230812,91
20230813,90
20230814,89
20230815,89
20230816,88
20230817,87
20230818,86
20230819,83
20230820,83
20230821,81
20230822,80
20230823,78
20230824,77
20230825,76
20230826,76
20230827,76
20230828,76
20230829,75
20230830,76
20230831,76
20230901,77
20230902,77
20230903,77
20230904,77
20230905,77
20230906,79
20230907,81
20230908,81
20230909,79
20230910,79
20230911,80
20230912,79
20230913,78
20230914,77
20230915,76
20230916,75
20230917,75
20230918,75
20230919,75
20230920,75
20230921,74
20230922,76
20230923,78
20230924,79
20230925,79
20230926,79
20230927,82
20230928,85
20230929,86
20230930,85
20231001,86
20231002,87
20231003,89
20231004,88
20231005,86
20231006,85
20231007,83
20231008,80
20231009,79
20231010,77
20231011,76
20231012,74
20231013,73
20231014,73
20231015,70
20231016,67
20231017,64
20231018,62
20231019,61
20231020,60
20231021,58
20231022,58
20231023,57
20231024,55
20231025,52
20231026,47
20231029,41
20231030,39
20231031,37
20231101,35
20231102,33
20231103,31
20231104,30
20231105,28
20231106,26
20231107,25
20231108,24
20231109,23
20231110,22
20231111,21
20231112,20
20231113,18
20231114,17
20231115,15
20231116,13
20231117,11
20231118,10
20231119,8
20231120,8
20231121,7
20231122,6
20231123,6
20231124,5
20231125,4
20231126,4
20231127,4
20231128,3
20231129,3
20231130,3
20231201,2
20231202,2
20231203,2
20231204,1
20231205,1
20231206,1
20231207,1
20231208,1
20231209,1
20231210,1
20231211,1
20231212,1
20231213,1
20231214,1
20231215,2
20231216,2
20231217,2
20231218,3
20231219,3
20231220,3
20231221,3
20231222,3
20231223,3
20231224,3
20231225,3
20231226,3
20231227,3
20231228,4
20231229,5
20231230,6
20231231,7
